anio,codigo,descripcion,total,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,fuente,categoria
2019,6880,No cumplir norma  Peso/dimen/permisos/carga descubierta/seguro(carga),49,4,4,0,2,7,3,3,3,1,20,0,2,infracciones_2019,otras
2019,6881,"Transporte de carga (transp.Explosivos, inflamables, animales, etc.)",24,0,2,0,0,1,0,3,1,1,15,1,0,infracciones_2019,otras
2019,6882,Prestacion servicio publico Taxis c/licencia taxi vencida (dentro 360 vencida),119,3,6,6,19,11,9,11,13,11,13,10,7,infracciones_2019,otras
2019,6883,Prestacion servicio publico Taxis c/licencia vencida (mas de 360 vencida),33,0,0,4,3,4,6,0,2,4,6,2,2,infracciones_2019,otras
2019,6890,Carga y descarga fuera de hora/lugar prohibido,1866,273,292,181,267,464,20,36,135,35,62,65,36,infracciones_2019,otras
2019,6900,Estac. lugar prohib./forma indebida/antirreglamentaria,1038057,123080,142193,19543,143841,131282,28586,140957,38355,34290,107168,93626,35136,infracciones_2019,estacionamiento
2019,6906,Detención en Zona Exclusiva de Motos,144,0,16,0,0,45,0,0,0,27,19,37,0,infracciones_2019,estacionamiento
2019,6910,Estac. LUGAR RESERVADO (paradas/garage/ciclovias/carril exclusivo/Micro-Macrocentro/otros),91294,7089,7324,4115,9204,12587,3973,9799,7301,6011,9375,8112,6404,infracciones_2019,estacionamiento
2019,6911,Estacionar en LUGAR RESERVADO Vehíc. Persona discapac./RAMPA discapac.,22997,1552,1700,933,2645,2913,1036,3008,2513,1457,2730,1515,995,infracciones_2019,estacionamiento
2019,6920,Estac. lugar sin ticket/hora vencida,32071,2641,2104,1010,3132,4451,2528,2110,2502,2466,3804,2588,2735,infracciones_2019,estacionamiento
2019,6935,Estacionamiento en areas peatonales,61555,5098,7439,2493,6838,8400,2491,6714,5279,3128,6268,4732,2675,infracciones_2019,estacionamiento
2019,6950,Enseñar conduccion en lugar no autorizado,26,1,2,1,4,1,1,1,1,2,4,7,1,infracciones_2019,estacionamiento
2019,6960,Enseñar conduccion (por Academia) en lugar no autorizado,127,9,4,6,5,18,8,12,8,10,18,15,14,infracciones_2019,estacionamiento
2019,6970,Peaton: No respetar lugar cruce calles/aven./semaforos,58,8,8,2,7,2,1,7,4,0,6,6,7,infracciones_2019,estacionamiento
2019,6980,No respetar indicaciones Autoridad dirige Transito,22231,2182,2268,1221,2718,2666,1372,1788,2028,950,1556,1801,1681,infracciones_2019,estacionamiento
2019,7001,Infraccion regimen motovehiculos,7827,1326,1011,520,725,761,381,396,481,331,496,732,667,infracciones_2019,alcohol_otros
2019,7002,Circular con acompañante que no usa el  CHALECO reflectante obligatorio (MOTO),3104,571,411,191,277,328,162,174,228,158,170,247,187,infracciones_2019,alcohol_otros
2019,7010,Circular sin utilizar Antiparras (Moto/Ciclomotor/motoneta),8,2,1,0,2,1,0,0,0,0,1,0,1,infracciones_2019,alcohol_otros
2019,7021,(Ciclorodado) Regimen ciclorodados y dipositivos de movilidad personal,851,11,5,5,49,137,88,168,173,48,49,62,56,infracciones_2019,alcohol_otros
2019,7030,Incumplir Normas Tte.Privado pasajeros/Alquiler auto s/chofer,8,0,1,2,0,0,2,1,1,0,1,0,0,infracciones_2019,alcohol_otros
2019,7045,Obstruccion de estacionamiento y/o circulacion,26555,3708,3358,331,3871,3820,293,4629,887,390,2879,2040,349,infracciones_2019,alcohol_otros
2019,7050,Violar Luz Roja,72095,8469,6381,2840,5760,8763,4964,6590,6357,3591,6091,6594,5695,infracciones_2019,alcohol_otros
2019,7062,Negarse a someterse al control de alcoholemia/estupefac/otra sustancia similar (conductor/acompaña),195,15,11,13,26,17,23,22,17,11,10,15,15,infracciones_2019,alcohol
2019,7063,Contribución a conducción peligrosa.,14,2,1,0,3,2,0,0,1,3,0,1,1,infracciones_2019,alcohol_otros
2019,7064,Utilizar en infraccion cartel/credencial/documento sobre franquicia transito/estacionamiento,2845,250,241,134,258,380,246,311,218,112,195,238,262,infracciones_2019,alcohol_otros
2019,7065,Uso indebido de luces,1431,235,151,53,183,274,102,65,87,97,117,46,21,infracciones_2019,alcohol_otros
2019,7066,Utilizacion de luces prohibidas,575,89,41,13,57,101,52,33,58,52,46,26,7,infracciones_2019,alcohol_otros
2019,7530,Circular en Infraccion Normas regulan servicio Remise/Escolares/Taxi,212,15,185,1,2,3,0,4,0,0,1,1,0,infracciones_2019,alcohol_otros
2019,7540,No cumplir Norma de habilitacion tecnica Remise/Escolares/Taxi,1,0,0,0,0,1,0,0,0,0,0,0,0,infracciones_2019,alcohol_otros
2019,7551,Alteraciones en el reloj taxímetro (titular y/o mandataria),1,0,0,0,0,0,0,0,1,0,0,0,0,infracciones_2019,alcohol_otros
2019,8080,Abandonar vehiculo en la via publica,339,0,83,52,67,36,36,42,12,1,6,1,3,infracciones_2019,otras
2019,8880,Incumplimiento de identificacion de conductor,241,27,57,15,40,31,19,12,15,9,11,5,0,infracciones_2019,otras
2019,8884,Señalizacion de obras,17,0,0,0,0,3,1,7,2,2,1,1,0,infracciones_2019,otras
2019,8885,"Paradas, otras señales y simbolos",31,2,2,1,3,0,1,4,1,6,4,2,5,infracciones_2019,otras
2019,8886,Conductores principiantes,19,1,2,0,1,2,5,4,0,0,0,2,2,infracciones_2019,otras
2019,8900,No respetar límite velocidad Ley Nacional 24449,3,0,0,0,0,0,0,0,2,1,0,0,0,infracciones_2019,otras
2019,8910,Violación de Barreras Ferroviarias - Particular,382,36,28,11,13,29,18,16,19,12,42,87,71,infracciones_2019,otras
2019,8911,Violación de Barreras Ferroviarias - Transporte,17,5,0,1,1,1,0,1,3,3,0,1,1,infracciones_2019,otras
2019,8914,Empresa de radio taxi sin habilitación,12,0,0,0,4,2,0,1,2,0,0,3,0,infracciones_2019,otras
2019,8915,Otorgamiento de viajes de manera no autorizada,13,2,2,0,0,0,1,0,0,0,0,8,0,infracciones_2019,otras
2019,8916,Habilitación de empresa de radio taxi vencida (mas de 30 y hasta 180 días),3,0,0,1,0,0,0,0,0,1,0,1,0,infracciones_2019,otras
2019,8917,Habilitación de empresa de radio taxi vencida (de 180 y hasta 360 días),1,0,0,0,0,0,1,0,0,0,0,0,0,infracciones_2019,otras
2019,8919,Asignación de viajes de radio taxi sin autorización,1,0,0,0,0,0,0,0,0,0,0,0,1,infracciones_2019,otras
2019,8920,Asignación de viajes de radio taxi a vehículos sin licencias de taxis (quien asigne viajes),1,0,0,0,0,0,1,0,0,0,0,0,0,infracciones_2019,otras
2019,8924,Incumplimiento a la autorización para funcionar como radio taxi,1,0,0,0,0,0,0,0,0,0,0,0,1,infracciones_2019,otras
2019,8926,Nomina de abonados (prestar servicio con menor cantidad de abonados),9,1,0,1,0,1,1,1,1,2,0,0,1,infracciones_2019,otras
2019,8930,Horario estación central,1,0,0,0,0,0,0,0,1,0,0,0,0,infracciones_2019,otras
2019,8935,Taxi con cartelería sin abono,2,0,0,0,0,0,0,0,0,1,1,0,0,infracciones_2019,otras
2019,8938,Equipo no homologado (titular y/o responsable abonado a una empresa),1,0,0,0,0,0,0,0,0,0,0,1,0,infracciones_2019,otras
2019,8942,"Taxi , transp escolar, remise, vehic fantasia , otro sin autorizacion",2064,296,233,154,100,121,349,264,149,67,74,127,130,infracciones_2019,otras
2019,8943,Vehic transporte pasajeros no cumple con VTV,172,12,16,22,11,16,23,11,14,13,14,11,9,infracciones_2019,otras
2019,8944,Vehic transporte pasajeros en infraccion,912,25,68,29,134,105,76,170,111,8,40,101,45,infracciones_2019,otras
2020,1111,Expediente Infraccion de Transito,4707,957,807,281,713,228,107,70,88,174,181,468,633,infracciones_2020,otras
2020,1149,Otras infracciones de transito,5,1,0,1,0,0,0,0,1,0,0,2,0,infracciones_2020,otras
2020,2014,Cruzar vias ferreas en contravencion (transportes),1,0,0,0,0,0,0,0,1,0,0,0,0,infracciones_2020,otras
2020,6100,Conducir sin portar la licencia,2617,349,252,187,32,35,53,76,120,258,363,451,441,infracciones_2020,documentacion
2020,6105,Falta de licencia o documentación o inhabilitado (transporte público),68,16,7,11,3,4,1,0,2,3,4,12,5,infracciones_2020,otras
2020,6110,Permitir conducir sin Licencia o Inhabilitado (titular/transporte),9,1,2,4,0,0,0,0,0,0,0,2,0,infracciones_2020,otras
2020,6120,Conducir con Licencia Vencida o Caduca,1713,364,244,123,36,33,39,65,87,148,205,205,164,infracciones_2020,documentacion
2020,6121,"Permitir conducir con licencia o documentación vencida (titular, mandataria o responsable)",160,22,19,14,0,1,2,10,21,29,16,10,16,infracciones_2020,otras
2020,6122,Licencia o documentación habilitante vencida (transporte público),69,27,7,12,5,4,2,1,3,1,1,5,1,infracciones_2020,otras
2020,6130,Conducir sin anteojos o lentes contacto segun Licencia,35,9,11,6,0,1,0,0,1,0,2,2,3,infracciones_2020,otras
2020,6140,Conducir c/licencia conductor No Correspondiente,1039,173,100,64,7,12,11,27,21,77,192,179,176,infracciones_2020,otras
2020,6150,Permitir Conducir c/licencia conductor No Correspondiente(titular/transporte),23,4,0,2,1,1,0,0,0,3,9,1,2,infracciones_2020,otras
2020,6160,Permitir o Facilitar manejo persona sin edad s/tipo vehiculo,10,2,0,1,1,0,2,1,2,0,0,0,1,infracciones_2020,otras
2020,6161,Exhibición de documentación (no exhibir ced verde vigente a nombre del tit  o ced azul de conductor),6071,828,554,464,136,180,177,198,610,519,839,902,664,infracciones_2020,documentacion
2020,6162,"Exceso de Velocidad + de 140 Km/h (taxis, pasajeros, escolares o remises)",24,1,1,0,0,2,3,2,6,2,5,0,2,infracciones_2020,otras
2020,6163,"Exceso de Velocidad mas de 20Km/h en Calle o Avenida (taxis, pasajeros, escolares, remises)",83,59,12,1,8,3,0,0,0,0,0,0,0,infracciones_2020,otras
2020,6164,"Exceso de Velocidad en màs de 40Km/h en vías rápidas (taxis, pasajeros, escolares o remises)",23,11,2,3,6,1,0,0,0,0,0,0,0,infracciones_2020,otras
2020,6166,Vehiculo Transporte de sustancias alimenticias sin habilitaciòn,4,1,1,0,0,1,0,0,0,0,0,0,1,infracciones_2020,otras
2020,6167,"Obstruccion de via (en carriles exclusivos y/o, metrobus y premetro)",1341,70,86,39,8,12,33,28,582,127,149,89,118,infracciones_2020,otras
2020,6168,"Titular o responsable vehiculo transporte de escolares que dañe, altere o retire disp de alcoholemia",2,0,1,0,0,0,0,0,0,0,1,0,0,infracciones_2020,alcohol
2020,6171,Obstruir LUGAR RESERVADO Vehíc. Persona discapac./RAMPA discapac.,349,35,41,27,1,12,48,12,26,47,44,40,16,infracciones_2020,otras
2020,6172,Obstruccion de circulacion al transito,52,13,3,2,1,2,0,2,2,12,7,3,5,infracciones_2020,otras
2020,6180,No exhibir documentacion sobre transporte de sustancias peligrosas,13,1,3,1,0,0,0,0,1,1,3,3,0,infracciones_2020,otras
2020,6181,Conductor vehiculo con taximetro que se negara sin justificacion a transportar pasajero,9,5,0,2,1,0,0,0,0,0,1,0,0,infracciones_2020,otras
2020,6183,Cond vehiculo con taximetro que no porte ficha identif del titular de la licencia o la del conductor,13,11,0,1,0,0,0,0,0,0,0,1,0,infracciones_2020,otras
2020,6184,Titular vehiculo de carga exceda peso maximo por eje,4,0,2,0,0,0,1,0,1,0,0,0,0,infracciones_2020,otras
2020,6185,Carga y descarga (propietario y/o responsable del comercio),453,3,2,4,0,0,0,0,313,0,69,30,32,infracciones_2020,otras
2020,6186,"Violacion de semaforo (taxis, escolares , pasajeros, remises. Prestando servicio)",2225,588,539,256,43,61,46,56,101,120,135,157,123,infracciones_2020,otras
2020,6187,"Negativa de someterse a control (taxis, escolares , pasajeros, remises. Prestando servicio)",3,0,0,1,0,0,0,0,1,0,0,1,0,infracciones_2020,alcohol
2020,6190,Falta poliza seguro contra terceros,3072,420,282,204,56,62,69,121,137,356,437,510,418,infracciones_2020,otras
2020,6191,Falta poliza seguro contra terceros (no cuente),3073,461,256,285,91,90,100,99,214,326,423,454,274,infracciones_2020,otras
2020,6200,Placas dominio. Falta/antirreglamentarias/mal estado,11521,1847,1338,797,150,188,336,246,1876,933,1619,1219,972,infracciones_2020,otras
2020,6220,Circular con Placas de OTRO dominio.,13,3,2,1,0,0,1,0,2,1,1,2,0,infracciones_2020,otras
2020,6230,Circular con equipo Antiradar o Antifoto,59,27,8,6,0,0,3,0,3,0,2,9,1,infracciones_2020,otras
2020,6240,Revision tecnica No porte certificado,1271,93,82,76,3,12,8,48,145,167,146,241,250,infracciones_2020,otras
2020,6241,Revision tecnica (no realizarla o certificado vencido),4926,476,387,324,21,27,57,179,329,643,589,934,960,infracciones_2020,otras
2020,6242,Incumplimiento grabado de autopartes (Titular/Tomador),43,5,4,8,0,6,3,3,1,2,6,3,2,infracciones_2020,otras
2020,6243,Incumplimiento grabado de autopartes (Gestor /Mandat /Concesionaria /Intermediario ),1,0,0,0,0,0,0,0,0,0,1,0,0,infracciones_2020,otras
2020,6250,Frenos/Luces/elementos seguridad Falta o Deficientes,1558,348,349,393,5,10,26,9,31,62,140,110,75,infracciones_2020,otras
2020,6270,No uso cinturon de seguridad,9448,3486,2128,1134,66,115,91,151,211,317,307,544,898,infracciones_2020,otras
2020,6271,Menores de edad en asiento trasero SIN dispositivo retencion infantil o SIN acompañante mayor,4,0,0,0,0,0,0,0,1,0,0,3,0,infracciones_2020,otras
2020,6272,Sistemas o dispositivos de retencion infantil,608,190,188,57,3,1,9,5,14,38,33,47,23,infracciones_2020,otras
2020,6290,"Dispositivo control gases, Falta /Mal funcionamiento",6,1,2,1,0,0,0,0,0,0,1,1,0,infracciones_2020,otras
2020,6310,Verter liquido combustible o aguas servidas,7,4,0,0,1,0,0,0,0,0,0,1,1,infracciones_2020,otras
2020,6330,Dispositivo de control de ruido y silenciador Falta /Mal funcionamiento,45,3,9,32,0,0,0,0,0,1,0,0,0,infracciones_2020,otras
2020,6350,Uso indebido e bocina,308,66,71,30,0,9,11,12,19,19,23,23,25,infracciones_2020,otras
2020,6370,Colocacion Bocinas o sirenas antirreglamentarias,16,2,3,9,0,0,0,0,0,1,1,0,0,infracciones_2020,otras
2020,6390,Uso Paragolpe antirreglamentario,29,10,4,3,0,1,0,0,2,1,3,5,0,infracciones_2020,otras
2020,6410,Falta Paragolpe,51,16,6,4,0,0,1,0,3,6,5,6,4,infracciones_2020,otras
2020,6430,Uso de Vidrios tonalizados antirreglamentarios,131,16,42,12,2,8,5,3,6,6,7,16,8,infracciones_2020,otras
2020,6450,"Falta/sin vision, Espejos Retrovisores",1663,234,166,120,17,27,34,26,289,125,231,209,185,infracciones_2020,otras
2020,6470,Falta Tapa Combustible,10,4,0,1,0,0,0,0,2,0,0,3,0,infracciones_2020,otras
2020,6490,Conducir utilizando Celular / Auriculares / Reproductor de video,61685,13092,11494,7374,778,1144,2036,2036,3621,6156,4858,5191,3905,infracciones_2020,otras
2020,6492,Conductor redactando/enviando mensaje de texto,11760,2688,2281,1481,267,225,291,393,639,1246,782,796,671,infracciones_2020,otras
2020,6501,Permitir Viajar personas impedidas en asiento delantero,5268,1407,1188,502,10,19,57,85,215,441,454,551,339,infracciones_2020,velocidad
2020,6525,Exceso Velocidad hasta 10Km/h de la Máxima permitida para el tipo de arteria,29280,10122,7722,109,5242,6082,0,2,1,0,0,0,0,infracciones_2020,velocidad
2020,6526,Exceso Velocidad más de 10Km/h y hasta 20Km/h de la Máxima permitida para el tipo de arteria,15696,6291,3470,32,2444,3448,4,3,4,0,0,0,0,infracciones_2020,velocidad
2020,6527,Exceso Velocidad hasta 20Km/h de la Máxima permitida en vías rápidas,274951,98133,100764,13479,48976,13327,9,257,4,2,0,0,0,infracciones_2020,velocidad
2020,6528,Exceso Velocidad más de 20Km/h y hasta 40Km/h de la Máxima permitida en vías rápidas,29126,10705,9845,2510,4548,1503,0,15,0,0,0,0,0,infracciones_2020,velocidad
2020,6529,Exceso Velocidad más 20Km de la Máxima permitida para el tipo de arteria y hasta 140 km/h,3095,1605,428,62,325,674,0,0,0,0,1,0,0,infracciones_2020,velocidad
2020,6530,Exceso Velocidad más de 40Km/h de la Máxima permitida en vías rápidas y hasta 140 km/h,2012,715,696,162,319,113,0,0,0,0,1,6,0,infracciones_2020,velocidad
2020,6531,Exceso Velocidad más de 140Km/h,2056,109,94,16,42,184,343,149,287,119,366,0,347,infracciones_2020,velocidad
2020,6534,Exceso de velocidad de 0 a 10% ms de la velocidad permitida,253640,0,2,9,0,29237,87560,51757,56438,7586,3234,0,17817,infracciones_2020,velocidad
2020,6535,Exceso de velocidad de 10% a 30% ms de la velocidad permitida,695855,0,0,10,0,54928,186086,103551,122402,52457,93567,0,82854,infracciones_2020,velocidad
2020,6536,Exceso de velocidad de 30% mas de la velocidad permitida hasta 140Km/h  (Particulares),108425,0,0,3,1,7191,29573,14474,19921,12323,13688,5,11246,infracciones_2020,velocidad
2020,6537,Exceso de velocidad de 30% mas de la velocidad permitida hasta 140Km/h  (Tte.Pasajeros),3165,0,0,13,0,260,810,310,548,461,483,1,279,infracciones_2020,velocidad
2020,6540,Circulación en sentido contrario,8274,382,314,210,20,30,63,50,4649,128,1074,629,725,infracciones_2020,velocidad
2020,6552,Servicio mensajería/reparto en Motovehiculo sin hab /hab vencida /excede límite del objeto,1,0,0,0,0,0,0,0,0,1,0,0,0,infracciones_2020,velocidad
2020,6560,Invasión parcial de vías,56,14,8,6,0,1,0,4,2,1,4,14,2,infracciones_2020,velocidad
2020,6580,No respetar carriles/Maniobras Peligrosas,7790,1517,1170,709,137,163,256,300,519,710,867,638,804,infracciones_2020,velocidad
2020,6600,Girar a izquierda/derecha en lugar prohibido,6136,1468,955,678,68,115,175,241,383,349,570,681,453,infracciones_2020,otras
2020,6620,No respetar paso o cartel PARE en bocacalle,39,17,5,4,0,0,0,0,3,2,1,5,2,infracciones_2020,otras
2020,6640,Marcha atras en forma indebida,2651,32,29,17,4,3,9,8,1699,15,390,192,253,infracciones_2020,otras
2020,6660,Forzar barrera/evadir pago peaje autopista,163215,506,739,445,3750,2015,4,47804,24932,59595,2754,29,20642,infracciones_2020,peajes
2020,6670,Infrigir normas Transporte Sustancias Peligrosas,1,0,1,0,0,0,0,0,0,0,0,0,0,infracciones_2020,otras
2020,6680,Obstruir vía Transversal/Ciclovía/Vereda/Estac. reservado,1325,112,279,123,2,48,62,29,83,187,162,151,87,infracciones_2020,otras
2020,6700,No ceder Paso a Polic/Bombe/Ambula/Serv.Pub.o Urgen.,24,8,5,2,0,0,0,2,2,1,1,1,2,infracciones_2020,otras
2020,6720,Interrumpir Filas Escolares,7,0,0,0,0,0,0,1,1,0,0,5,0,infracciones_2020,otras
2020,6740,No respetar Senda Peatonal/Paso Peaton,15916,1029,1076,343,47,49,1116,369,5934,423,2412,787,2331,infracciones_2020,otras
2020,6760,Circular por Zona/Carril o c/peso/poten./tamaño Prohibido,19276,5935,2007,1231,1112,4658,2365,1450,34,54,144,143,143,infracciones_2020,carriles
2020,6761,"Carriles o vías prohíbidas (tránsito rápido,diferenciado,metrobus)",89533,382,885,146,1016,29,38,16549,10425,21295,13943,174,24651,infracciones_2020,carriles
2020,6762,"Carriles o vías prohíbidas (ciclovía,contramano en contracarril)",2431,35,28,18,5,2,10,2,987,105,418,408,413,infracciones_2020,otras
2020,6780,Prohib.circular según DIA/HORA/CARAC.VEHIC (vehículos),346283,153895,72836,26452,83078,7161,96,1847,546,294,29,29,20,infracciones_2020,otras
2020,6781,Prohib.circular según DIA/HORA/CARAC.VEHIC y/u OCUPANTES (moto),94,3,2,2,9,5,6,16,18,21,4,7,1,infracciones_2020,otras
2020,6782,Prohib.circular según DIA/HORA/CARAC.VEHIC y/u OCUPANTES s/norma 5.3.2.i Ley2148 (MOTO),18,0,1,3,0,2,0,5,1,2,2,2,0,infracciones_2020,otras
2020,6800,Nro.ocupantes mayor a capacidad vehiculo,548,196,177,50,2,0,4,8,7,16,22,36,30,infracciones_2020,otras
2020,6820,No respetar lugar asc/desc-acercar a acera/puertas abiertas etc(pasajeros),696,304,220,68,21,17,20,12,4,7,3,17,3,infracciones_2020,otras
2020,6830,Ocupar lugar no destinado para viajar,25,5,4,1,1,0,1,1,2,1,1,6,2,infracciones_2020,otras
2020,6840,No cumplir norma uso radio/reproductor sonido/fumar/trato al pasajero,23,4,3,3,0,5,3,0,0,2,1,2,0,infracciones_2020,otras
2020,6850,No cumplir norma horario/ropa/requisito vehiculo Tte. pasajero,6,2,2,0,0,0,1,0,0,0,0,1,0,infracciones_2020,otras
2020,6862,Conducir sin poseer la licencia,4561,578,405,335,129,121,140,165,309,516,645,694,524,infracciones_2020,otras
2020,6870,No Cumplir Normas s/requisitos Vehículos de Transporte c/habilitación,25,1,1,3,1,1,5,5,4,1,2,1,0,infracciones_2020,otras
2020,6871,Servicio de Taxis Sin Habilitación,8,2,1,0,1,0,1,0,0,0,0,3,0,infracciones_2020,otras
2020,6873,Radio taxi que no este abonado a una estación central o difiera estación abonada,1,0,0,0,0,0,0,0,0,0,1,0,0,infracciones_2020,otras
